Name,Description,geometry
kml_520,STILL ROAD SOUTH,"LINESTRING Z (103.906663504381 1.30031195217397 0, 103.907559219282 1.30046719066621 0, 103.908466539926 1.30065458224266 0, 103.908620361755 1.30065464364831 0, 103.908818991189 1.30062069689643 0, 103.909048021092 1.30049706795504 0, 103.909505508957 1.30020650456045 0, 103.909777183971 1.30015172077888 0)"
kml_521,STILL ROAD SOUTH,"LINESTRING Z (103.91287472079 1.30229274223727 0, 103.912419519894 1.30224098724294 0, 103.912140523045 1.30225574802047 0, 103.911964279187 1.30232485872019 0, 103.911809379398 1.30242432461912 0, 103.910698258764 1.30367407441076 0, 103.9104056137 1.30424926434139 0)"
kml_522,SUNGEI TENGAH ROAD,"LINESTRING Z (103.735704276556 1.38173507164359 0, 103.734916971584 1.38121181891963 0, 103.733323956717 1.38002723204888 0, 103.732844105096 1.37969109259794 0, 103.732690120909 1.3796122934386 0, 103.73252777771 1.37958811200087 0, 103.73234601504 1.37961655188121 0, 103.732132052645 1.37969394081422 0, 103.731903574274 1.37982367362216 0)"
kml_523,T4 FLYOVER,"LINESTRING Z (103.982075088371 1.34306545518866 0, 103.981568621076 1.34187387418552 0, 103.981333231154 1.34146472103562 0, 103.980370236297 1.33923948038497 0, 103.980206170979 1.33886621415778 0, 103.980034979423 1.33858626669616 0, 103.979863792123 1.33839246055917 0, 103.979678341553 1.33822019082502 0, 103.979414435887 1.33804074695386 0, 103.979207593631 1.33794744098106 0, 103.978979357097 1.33789002676096 0, 103.978736857638 1.33787568539872 0, 103.978522889908 1.33789005398552 0, 103.978049568993 1.33795983915462 0)"
kml_524,TAMPINES AVENUE 12,"LINESTRING Z (103.945496033121 1.3660673075912 0, 103.945660789594 1.36592493870871 0, 103.945715534701 1.36582611914847 0, 103.945769764261 1.36534557269312 0)"
kml_525,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.859064980767 1.32978519472708 0, 103.858290102741 1.32946312869008 0, 103.857715450612 1.32920344258208 0, 103.858190888853 1.32929479038415 0, 103.85865188635 1.32946522763103 0)"
kml_526,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.853431622007 1.32920930098976 0, 103.853933615884 1.32906815265473 0, 103.854924892263 1.32896578544412 0, 103.855690657447 1.32878619892513 0, 103.855990179574 1.32873379729859 0, 103.85635817917 1.32872337197802 0, 103.857021501858 1.32884401874604 0, 103.857560032835 1.32901433155425 0, 103.857935523022 1.32911523681102 0, 103.858302446587 1.3292335628703 0, 103.85865188635 1.32946522763103 0)"
kml_527,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.843119507828 1.32940965068659 0, 103.846746637694 1.32958189418867 0, 103.848167572807 1.32954523301751 0, 103.848907768996 1.3295893849342 0)"
kml_528,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.673290964274 1.33061818570176 0, 103.673096248914 1.33057556491705 0, 103.672816369996 1.33051393430096 0, 103.672125779141 1.33038085025406 0, 103.671614641629 1.33023724929263 0, 103.671085682147 1.32998597022209 0, 103.670628047192 1.32969282296689 0)"
kml_529,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.839840142718 1.32991131260745 0, 103.839573322426 1.32972553511116 0)"
kml_530,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.839589044623 1.33014968838951 0, 103.83964940896 1.32989757490367 0, 103.839573322426 1.32972553511116 0)"
kml_531,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.86034418699 1.33053382565029 0, 103.860405887259 1.33045452396163 0, 103.860627888349 1.33031818132019 0, 103.86072983816 1.33028872503219 0, 103.860892736315 1.33027817831698 0, 103.861521599137 1.33032256732488 0, 103.861820047356 1.33033268642733 0, 103.862321056351 1.33028729773798 0, 103.86271983023 1.33015546830543 0, 103.862927276131 1.3300755064269 0, 103.863702302324 1.32981288940995 0)"
kml_532,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.847494393859 1.3298603990005 0, 103.846633060393 1.32994064718505 0, 103.844965462084 1.32988964859458 0)"
kml_533,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.846108796334 1.33100010943463 0, 103.84578072589 1.33019722983305 0, 103.845704135271 1.33011314240361 0, 103.845603171437 1.33005007523929 0, 103.845456945611 1.32999752243729 0, 103.845232815969 1.32995715360512 0, 103.844965462084 1.32988964859458 0)"
kml_534,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.85865188635 1.32946522763103 0, 103.859366763751 1.32973756228254 0, 103.859952421065 1.3299400359713 0, 103.860654273239 1.33012741438305 0, 103.86141528758 1.3301784616833 0, 103.861810025043 1.33019149625825 0, 103.862337211325 1.3301196500796 0, 103.862631680439 1.33003012715838 0)"
kml_535,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.860092277653 1.33044042836214 0, 103.859311649771 1.33006450690917 0)"
kml_536,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.86034418699 1.33053382565029 0, 103.860092277653 1.33044042836214 0)"
kml_537,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.860283296305 1.33061208821374 0, 103.860092277653 1.33044042836214 0)"
kml_538,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.860283296305 1.33061208821374 0, 103.86034418699 1.33053382565029 0)"
kml_539,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.866488446975 1.32912388318434 0, 103.86584517223 1.32933606382798 0, 103.865094584262 1.32965503938146 0, 103.864406051376 1.32998462483185 0, 103.863724224597 1.33027102208474 0, 103.863269649288 1.33045603260921 0, 103.862875928746 1.33057740942597 0, 103.862291081827 1.33070662657226 0, 103.861772801741 1.33076405978359 0, 103.861506529075 1.33076406376281 0, 103.861140404329 1.33075928204672 0, 103.860935944748 1.33072578488877 0, 103.860474720725 1.33058222217809 0, 103.86034418699 1.33053382565029 0)"
kml_540,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.861852901219 1.33314432440048 0, 103.861715908284 1.33299880561402 0, 103.861620669628 1.33286494269058 0, 103.861468512322 1.33268787711924 0, 103.860716901871 1.33193763211909 0, 103.86053555928 1.33173327761413 0, 103.860336922901 1.33142750514039 0, 103.860272791299 1.33127556537984 0, 103.86021630358 1.3310276607057 0, 103.860217343359 1.33087548237931 0, 103.860246982316 1.33071782509888 0, 103.860283296305 1.33061208821374 0)"
kml_541,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.861852901219 1.33314432440048 0, 103.861782337245 1.33296065332395 0, 103.861653953144 1.33279315837722 0, 103.861544590142 1.33266394766448 0, 103.861035812424 1.3321279655993 0, 103.86092169427 1.3319939708225 0, 103.860842157117 1.33186440342022 0, 103.860732319368 1.33161821674728 0, 103.86051429921 1.33097394811699 0, 103.860407614972 1.33076494885854 0, 103.860283296305 1.33061208821374 0)"
kml_542,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.815397401796 1.33074066556099 0, 103.815798458961 1.3310958277899 0, 103.816018579283 1.33120503679878 0, 103.816219155828 1.33121282478649 0, 103.816533613109 1.33115802156726 0, 103.8166708109 1.33116510367832 0, 103.816776347925 1.33119342999536 0, 103.817006783793 1.33129225326336 0, 103.817310189217 1.33145550030041 0, 103.817471674675 1.33151369540058 0, 103.817616367313 1.33152608703169 0, 103.817859277969 1.3314702558244 0, 103.81856019285 1.33122235122044 0)"
kml_543,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.674909784721 1.33098451278225 0, 103.675054371201 1.33095046478927 0, 103.675140505361 1.33095356597841 0, 103.675235866386 1.33099072599936 0, 103.675340452682 1.33105884741459 0, 103.675497331824 1.33120127902649 0, 103.675600047366 1.33136811765965 0)"
kml_544,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.676176843422 1.33046402056267 0, 103.675797808588 1.33069426828922 0, 103.675653600652 1.33088029243345 0, 103.67560627774 1.33104589961643 0, 103.675600047366 1.33136811765965 0)"
kml_545,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.675999880012 1.33397362769621 0, 103.675702537091 1.33320775576187 0, 103.675454041045 1.33246279669252 0, 103.675246043304 1.33205002562609 0, 103.674848596109 1.33153134975451 0)"
kml_546,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.918514132121 1.3346467818415 0, 103.918744782044 1.33390206568499 0, 103.918802321712 1.33355553688629 0, 103.918803893076 1.33331495894489 0, 103.918771135448 1.33305799242124 0, 103.918634039065 1.33263655474352 0, 103.918424587278 1.33228878812083 0, 103.918145659642 1.33197897640414 0, 103.917554503784 1.33158762894045 0)"
kml_547,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.764488383082 1.33249461114725 0, 103.764393915224 1.33194398742658 0, 103.764081125006 1.3302137323818 0, 103.764289512632 1.33082403830158 0, 103.764402421606 1.33150000828983 0, 103.764444022778 1.33166750489206 0, 103.764515342318 1.3317871470079 0, 103.76459854919 1.33189482472095 0, 103.764693644294 1.33199053983879 0, 103.764818456775 1.33207429195458 0, 103.764972988431 1.33214608015959 0, 103.765157239351 1.33217001295713 0, 103.76539382501 1.3321887407705 0)"
kml_548,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.764488383082 1.33249461114725 0, 103.764687720853 1.33241843041579 0, 103.76539382501 1.3321887407705 0)"
kml_549,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.920066410438 1.33258350056737 0, 103.920509675782 1.33262784204311 0, 103.920734573614 1.33260624324887 0, 103.920884467852 1.33252656979811 0, 103.921000113836 1.33240180690555 0, 103.921069272753 1.33224351820631 0, 103.921081461572 1.33206327541045 0, 103.921023118947 1.33187628135404 0, 103.921021770961 1.3318719594491 0, 103.920903138098 1.33171373625408 0, 103.920736743338 1.33160351475452 0, 103.920535340595 1.33156189860117 0, 103.920308462292 1.3316049579879 0, 103.92010451891 1.33170527089248 0, 103.919954840285 1.33183468608976 0, 103.919821964722 1.33201827658294 0, 103.91959966513 1.33228610716372 0)"
kml_550,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.76539382501 1.3321887407705 0, 103.765843163398 1.33208107691313 0, 103.76614985266 1.33203083707693 0, 103.7666063209 1.33199495716061 0, 103.767098450249 1.33198779167906 0, 103.767569180767 1.33203805444481 0, 103.768011381024 1.33213138488584 0, 103.768489240619 1.33228932214762 0)"
kml_551,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.921825495746 1.33026629465819 0, 103.921436685096 1.33078093309397 0, 103.921267243605 1.33115908702179 0, 103.921203773554 1.33154788692609 0, 103.921204027145 1.3315534993969 0, 103.921261474813 1.33283034012251 0, 103.921217239884 1.33298439008441 0, 103.921152259382 1.33309586064399 0, 103.921063603144 1.3331908934359 0, 103.920937235864 1.33327344826367 0, 103.920819894016 1.33331484427544 0, 103.920694114698 1.33333005925974 0, 103.920537448971 1.33330989663841 0, 103.920379253922 1.33323909332213 0, 103.919630900859 1.33267745943465 0, 103.919296393683 1.33244267129886 0)"
kml_552,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.760196085999 1.33464041630693 0, 103.760410413256 1.33458206592282 0, 103.760815866108 1.334496204119 0, 103.761005017102 1.33442349073225 0, 103.76227221259 1.33361954662131 0, 103.763375360982 1.33299266523883 0, 103.764124262747 1.33263376620626 0, 103.764488383082 1.33249461114725 0)"
kml_553,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.764488383082 1.33249461114725 0, 103.764584345932 1.33305395026099 0)"
kml_554,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.764584345932 1.33305395026099 0, 103.764596607445 1.33312541525013 0, 103.764683080574 1.33339676845082 0, 103.764729307832 1.33348946162193 0, 103.764912595602 1.3337083942662 0, 103.765080814615 1.33382938929217 0, 103.765296024601 1.33391603606498 0, 103.765511237569 1.33389438071858 0, 103.765694169868 1.33380774500825 0, 103.765812540551 1.33366695690323 0, 103.765909391665 1.33346118603282 0, 103.765900796066 1.33316432743139 0, 103.765821993587 1.33303210363431 0, 103.765811278794 1.33301412458374 0, 103.765623299759 1.33288908565047 0, 103.765424490012 1.33284550155749 0, 103.765264489698 1.33283875055784 0, 103.764971132293 1.33288564540703 0, 103.764584345932 1.33305395026099 0)"
kml_555,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.861776881878 1.33825534990805 0, 103.861871970959 1.33755665132058 0, 103.861900476093 1.33539355688777 0, 103.861976537436 1.33393873205888 0, 103.861983905126 1.33358658964131 0, 103.861925556907 1.33331612566666 0, 103.861852901219 1.33314432440048 0)"
kml_556,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.817257475018 1.33387282474085 0, 103.817114829171 1.33385846701224 0, 103.816875897446 1.33385846541601 0, 103.816590604401 1.33389794441685 0, 103.816373068045 1.33392306797281 0, 103.816233988425 1.33393024494543 0, 103.816055680772 1.33389794069605 0, 103.815488663212 1.33367181655644 0, 103.815164143183 1.33365386886227 0)"
kml_557,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.81722894492 1.33401280299785 0, 103.817114828325 1.33398767809292 0, 103.81695791705 1.33396255289651 0, 103.81677604367 1.33396614109459 0, 103.816608433864 1.33398767468184 0, 103.816437258606 1.33400561971453 0, 103.816269648893 1.33401279739618 0, 103.816130569443 1.33399485021227 0, 103.816041414778 1.33396972543289 0, 103.815930864672 1.33393024280708 0, 103.815435170876 1.33371847594826 0, 103.815164143183 1.33365386886227 0)"
kml_558,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.675600047366 1.33136811765965 0, 103.675702604901 1.33163201502944 0, 103.67579365521 1.33200084287028 0, 103.676113610621 1.33326939000442 0, 103.676201045195 1.33396483124914 0)"
kml_559,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.815164143183 1.33365386886227 0, 103.814985836065 1.33367540225898 0, 103.813985235658 1.33386119894908 0, 103.812849688886 1.33404806938996 0)"
kml_560,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.759292359559 1.33420191102517 0, 103.75953929237 1.33454709787387 0, 103.759696201115 1.33460452970727 0, 103.759829337322 1.33464281814753 0, 103.759992263436 1.33464901793399 0, 103.760196085999 1.33464041630693 0)"
kml_561,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.759696005108 1.3353033089982 0, 103.759802057124 1.33503664605712 0, 103.759920933073 1.33486915331635 0, 103.760035054081 1.33475430163445 0, 103.760196085999 1.33464041630693 0)"
kml_562,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.934139192981 1.33495700609895 0, 103.935353006618 1.33495695572274 0, 103.937536882208 1.33495097164307 0)"
kml_563,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.933695589967 1.33459690423803 0, 103.933865805063 1.33479192767793 0, 103.933964225689 1.33490198281338 0, 103.934139192981 1.33495700609895 0)"
kml_564,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.932958211702 1.33565042796806 0, 103.933231591232 1.33558438110744 0, 103.933384680568 1.33548532175312 0, 103.933559093728 1.33530239358947 0, 103.933723657907 1.33507808758812 0, 103.933865813551 1.33502305305435 0, 103.934139192981 1.33495700609895 0)"
kml_565,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.932958211702 1.33565042796806 0, 103.930847709144 1.33573856104684 0, 103.92975418074 1.33570558706894 0, 103.928840782287 1.33560074756853 0)"
kml_566,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.933407837229 1.33608417561573 0, 103.933319087128 1.33591455599409 0, 103.933187857957 1.33577148387722 0, 103.932958211702 1.33565042796806 0)"
kml_567,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.759797629986 1.33557921355738 0, 103.759617040667 1.3358816119906 0)"
kml_568,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.764584345932 1.33305395026099 0, 103.764348362449 1.33315663504517 0, 103.763777769283 1.33347964682076 0, 103.762993203061 1.33391750742572 0, 103.761645168891 1.334879374078 0, 103.761263741224 1.33513280087349 0, 103.760910526921 1.33536748278804 0, 103.76065375831 1.33553975737265 0, 103.760389859933 1.33564024693368 0, 103.759617040667 1.3358816119906 0)"
kml_569,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.777228552371 1.33857328682381 0, 103.7772859787 1.33847832810743 0, 103.777278823305 1.33832770610412 0, 103.776742037605 1.33724854497892 0, 103.776472807334 1.33685157714676 0, 103.77557023392 1.33592784300269 0)"
kml_570,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.759617040667 1.3358816119906 0, 103.759521488719 1.33604161276261 0, 103.759407369279 1.33616125030783 0, 103.759236279109 1.33626398898555 0)"
kml_571,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.760147759647 1.33652971223443 0, 103.759893523962 1.33636702040425 0, 103.759716431948 1.33627132795489 0, 103.75958805115 1.33625218231609 0, 103.759236279109 1.33626398898555 0)"
kml_572,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.759617040667 1.3358816119906 0, 103.759355665031 1.33596324371778 0, 103.759277191279 1.33599526124297 0, 103.759091767246 1.33607091197241 0, 103.758551045228 1.33639646642522 0)"
kml_573,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.759236279109 1.33626398898555 0, 103.759023088953 1.33627258210033 0, 103.758551045228 1.33639646642522 0)"
kml_574,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.980306561165 1.33755145996999 0, 103.980666129405 1.33796613958001 0, 103.980874437957 1.33805626559895 0, 103.98103419459 1.33805167171675 0, 103.981171686807 1.33797199908283 0, 103.981297754115 1.33786625077616 0, 103.981381794756 1.33772526024004 0, 103.981388787943 1.33754084242001 0, 103.981388780407 1.33741508914615 0, 103.981311725438 1.33724591039524 0, 103.98116429444 1.33704182212563 0)"
kml_575,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.758551045228 1.33639646642522 0, 103.758043298656 1.33665233059197 0, 103.757437043306 1.3369609829131 0, 103.756445637756 1.33739883392981 0)"
kml_576,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.805673117797 1.33832239131792 0, 103.805932744445 1.33842083160429 0, 103.806173451953 1.33852004940598 0, 103.806324714858 1.33856317118262 0, 103.80642295872 1.33856851525447 0, 103.806616541873 1.33853605341477 0, 103.80674510827 1.33847917301167 0, 103.807503148281 1.33790673656578 0, 103.808066623578 1.33755230576794 0)"
kml_577,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.861600516823 1.33978400635234 0, 103.861747159101 1.33870159440309 0, 103.861793073345 1.33836267878299 0, 103.861776881878 1.33825534990805 0)"
kml_578,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.861529640006 1.33928904401401 0, 103.861643300243 1.3388723477516 0, 103.8616699496 1.33870693828712 0, 103.861728881863 1.33834114480634 0, 103.861776881878 1.33825534990805 0)"
kml_579,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.971143037352 1.33943680093013 0, 103.971447756687 1.33972459321616 0, 103.971693091218 1.33989747518791 0, 103.971962945233 1.33998390869009 0, 103.972277226128 1.34001406480522 0, 103.972631840404 1.33996223817203 0)"
kml_580,PAN ISLAND EXPRESSWAY,"LINESTRING Z (103.980676494958 1.33907709100369 0, 103.980288897349 1.33833650382118 0, 103.980115495181 1.33812877971119 0, 103.979933302756 1.33797123461438 0, 103.979600923336 1.3378030017265 0, 103.979369208844 1.33773617696445 0, 103.979067089931 1.33770142324057 0, 103.978672658222 1.33771776417749 0, 103.978049568993 1.33795983915462 0, 103.97564366969 1.33905109499476 0, 103.9743170934 1.33961826483367 0, 103.973687085919 1.33985758088656 0, 103.973057077167 1.340061005382 0)"
