address,storey_range,floor_area_sqm,lease_commence_date,remaining_lease,resale_price,sold_year,sold_month,latitude,longitude,raffles_place_dist,one_north_dist,jurong_east_dist,orchard_dist,changi_dist,raffles_place_drive,one_north_drive,jurong_east_drive,orchard_drive,changi_drive,mrt_dist,near_bus_itc,near_mrt_itc,bus_u300m,bus_dist,mall_u1km,mall_dist,pri_u1km,pri_u2km,pri_aff_u1km,pri_aff_u2km,pri_elite_u1km,pri_elite_u2km,sec_u1km,sec_u2km,sec_aff_u1km,sec_aff_u2km,sec_elite_u1km,sec_elite_u2km,dist_to_highway,dist_to_exits,price_per_sqft,unit_price,elem_price,hex_id,town,town_min_unit_price,town_max_unit_price,appeal_score
123B RIVERVALE DR,9.2,109.6,1999.0,79.96600000000002,387000.0,2018.0,9.4,1.386177785,103.9026187,36.82,49.27,67.03,37.17,44.0,26.28,35.5,37.67,24.02,23.62,1034.0,0.0,0.0,8.0,103.0,2.0,123.0,4.0,17.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,855.0,937.0,3533.196223670343,44.19262648961878,8.119991523852777,2046.0,SENGKANG,41.178724969218116,67.75428524303348,0.11340876690265804
123C RIVERVALE DR,9.5,108.5,1999.0,79.625,394000.0,2018.5,6.5,1.386408522,103.90222209999999,35.8,48.25,66.02,36.15,42.88,26.62,35.85,38.0,24.27,23.87,985.0,0.0,0.0,6.0,98.0,2.0,122.0,4.0,17.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,870.0,932.0,3632.864719358434,45.62884837416344,5.368895287271347,2030.0,SENGKANG,41.178724969218116,67.75428524303348,0.1674517247837663
123D RIVERVALE DR,7.0,111.33333333333331,1999.0,80.69666666666667,398666.66666666674,2017.666666666667,1.6666666666666667,1.386844965,103.9021921,36.33,48.78,66.55,36.68,43.42,26.899999999999995,36.13,38.3,24.67,24.27,950.0,0.0,0.0,5.0,64.0,3.0,168.0,5.0,17.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,844.0,894.0,3582.713545188189,44.4045029410939,7.260815739558788,2030.0,SENGKANG,41.178724969218116,67.75428524303348,0.12138137215696307
123E RIVERVALE DR,11.0,102.0,1999.0,80.08,370000.0,2018.0,5.0,1.386649169,103.9027247,36.75,49.2,66.97,37.1,44.47,25.9,35.13,37.28,23.67,23.25,1009.0,0.0,0.0,5.0,113.0,2.0,172.0,4.0,16.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,816.0,890.0,3627.450980392157,45.29783941548648,4.117985401407862,2031.0,SENGKANG,41.178724969218116,67.75428524303348,0.15499633512249544
124 ANG MO KIO AVE 6,8.0,74.5,1979.0,59.484,338300.0,2018.1,6.2,1.3708917930000002,103.84476829999996,27.2,36.60000000000001,48.75,23.170000000000005,50.97000000000001,20.7,24.75,28.48,17.180000000000003,34.18,596.0,0.0,0.0,6.0,96.0,2.0,177.0,4.0,9.0,0.0,2.0,0.0,2.0,4.0,12.0,0.0,2.0,0.0,4.0,1464.0,1360.0,4506.586632057106,75.77586049066362,12.13839060080963,2871.0,ANG MO KIO,48.941092721124754,93.79298471217095,0.5982973421700004
124 BEDOK NTH RD,6.7142857142857135,78.57142857142857,1978.0,58.76142857142857,321500.0,2018.2857142857144,4.428571428571429,1.329258819,103.93904640000004,29.63,52.5,64.5,40.88,16.699999999999996,22.92000000000001,30.82999999999999,33.0,19.37,16.949999999999996,795.0,0.0,0.0,4.0,64.0,2.0,847.0,5.0,8.0,0.0,0.0,2.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,572.0,588.0,4100.727682871392,69.7581925193696,13.631136282172106,6724.0,BEDOK,51.11977742401701,99.51279256079034,0.3851468035764
124 BEDOK RESERVOIR RD,5.6,91.6,1987.0,67.866,386000.0,2018.0,6.4,1.3326254229999999,103.91016090000001,30.6,53.25,66.1,41.97,27.47,19.93,27.85,30.02,15.57,19.9,311.0,0.0,0.0,5.0,100.0,0.0,2282.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,413.0,553.0,4241.678224687933,62.4771599086351,17.52659059142164,6684.0,BEDOK,51.11977742401701,99.51279256079034,0.23469053235304074
124 BISHAN ST 12,5.75,111.75,1987.0,67.58375000000001,628500.0,2018.5,5.125,1.346476051,103.8512737,22.53,32.25,44.13,18.5,44.82,15.92,21.33,25.07,12.38,29.23,563.0,0.0,0.0,7.0,87.0,2.0,521.0,3.0,12.0,0.0,1.0,0.0,2.0,4.0,8.0,1.0,2.0,1.0,3.0,752.0,776.0,5605.113636363636,82.92179310321214,22.394087882937413,5046.0,BISHAN,60.269202437554405,104.71884134318148,0.5096237275122171
124 GEYLANG EAST AVE 1,8.461538461538463,97.6153846153846,1983.0,64.57000000000001,510846.15384615393,2017.7692307692307,7.1538461538461515,1.3183886380000005,103.8866757,14.379999999999995,36.87,51.87,26.75,26.27,14.870000000000005,26.100000000000005,28.27,14.629999999999995,22.949999999999992,512.0,0.0,0.0,4.0,42.0,5.0,654.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,381.0,396.0,5175.337419792782,80.10475586923407,12.441924915582687,7816.0,GEYLANG,56.60567349092167,112.03927730253292,0.42391402980352916
124 HOUGANG AVE 1,9.2,72.8,1981.0,61.466,284600.0,2018.8,7.2,1.352892615,103.8866553,29.03,42.28,54.7,29.38000000000001,47.33,21.6,30.65,32.98,18.82,25.97,801.0,0.0,0.0,4.0,131.0,2.0,758.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,1.0,1217.0,1353.0,3923.553416297015,63.818353474377936,10.660298825076527,3838.0,HOUGANG,41.786204315828854,81.1839872703508,0.5592230705971821
124 LOR 1 TOA PAYOH,6.875,68.5,1970.0,50.4475,282625.0,2018.125,6.5,1.3386487670000002,103.84462729999998,18.52,29.03,40.92000000000001,14.480000000000002,42.4,17.53,19.8,22.300000000000004,10.42,27.53,335.0,0.0,0.0,8.0,104.0,2.0,611.0,4.0,8.0,0.0,1.0,0.0,2.0,4.0,8.0,1.0,2.0,1.0,3.0,889.0,779.0,4120.512941621008,81.66617225300791,12.524566656923675,7216.0,TOA PAYOH,56.37677727790368,108.7945572173222,0.4824583376925211
124 MARSILING RISE,9.0,135.33333333333334,1995.0,75.66333333333334,464333.33333333326,2018.0,7.333333333333332,1.43882868,103.7793877,53.79999999999999,51.32,37.87,49.77,73.12,37.25,32.98,28.03,30.17,43.70000000000001,892.0,0.0,0.0,7.0,158.0,2.0,592.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1095.0,1074.0,3331.3258911085,43.97273120303682,9.129517367956565,574.0,WOODLANDS,38.19691376194177,63.43683209530688,0.22883661368507247
124 MCNAIR RD,6.2,71.8,1987.0,68.05,389600.0,2017.8,8.0,1.318348572,103.85606120000004,21.17,42.63,48.5,17.75,40.78,11.48,21.27,26.13000000000001,9.45,27.829999999999995,517.0,0.0,0.0,5.0,92.0,2.0,768.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,224.0,133.0,5430.765920826162,79.84740449719509,17.437717529224546,8044.0,KALLANG/WHAMPOA,62.7371318203751,116.18999089089591,0.3201002336328962
124 PASIR RIS ST 11,7.333333333333332,111.55555555555556,1989.0,69.87111111111109,407555.5555555556,2017.888888888889,6.4444444444444455,1.3658203019999997,103.9543083,50.8,75.27999999999999,88.72000000000001,59.86999999999999,34.18,32.1,40.5,42.65,29.03,16.28,957.0,0.0,0.0,0.0,317.0,1.0,890.0,3.0,10.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,44.0,319.0,3647.6611299603633,52.21644240727677,8.997843736880323,2495.0,PASIR RIS,43.50398179749715,71.55825353538319,0.31055736150205737
124 PAYA LEBAR WAY,11.0,118.0,1980.0,60.08,638000.0,2019.0,7.0,1.323088767,103.8837391,19.82,42.15,55.27,33.97,33.87,18.43,27.58,30.03,15.73,24.38,477.0,0.0,0.0,2.0,254.0,0.0,1095.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,1.0,38.0,298.0,5406.779661016949,89.99300367871086,8.181182152610079,7764.0,GEYLANG,56.60567349092167,112.03927730253292,0.6022940579734744
124 PENDING RD,8.0,147.0,1988.0,67.94333333333333,552666.6666666665,2018.666666666667,7.333333333333332,1.3769993580000002,103.7711709,36.22,37.7,33.95,44.48,63.9,27.27,22.97,14.62,19.95,39.48,1052.0,0.0,0.0,5.0,58.0,3.0,779.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,527.0,500.0,3756.6687162532216,55.274227390671776,8.595053614368979,3345.0,BUKIT PANJANG,41.18990670299474,70.64784749753744,0.478116267050352
124 RIVERVALE DR,7.0,114.0,1999.0,79.58333333333333,389333.33333333326,2018.0,9.333333333333334,1.387554767,103.9027303,37.9,50.35,68.12,38.25,44.98,26.13,35.35,37.52,23.88,23.47,948.0,0.0,0.0,7.0,100.0,3.0,261.0,5.0,17.0,0.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,756.0,806.0,3420.928456482012,43.00716025472065,6.38244451873035,2031.0,SENGKANG,41.178724969218116,67.75428524303348,0.06880138242293524
124 SERANGOON NTH AVE 1,3.125,75.75,1985.0,65.00999999999999,301625.0,2018.5,7.125,1.366186896,103.8714195,36.25,49.12,60.60000000000001,38.87,48.35000000000001,20.33,28.62,32.12,16.78,30.82,1603.0,0.0,0.0,2.0,98.0,1.0,718.0,2.0,6.0,0.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,1065.0,998.0,3974.637127436002,61.1435609877756,23.29318749145525,3094.0,SERANGOON,48.00287255069534,95.38608760737254,0.2773279192085655
124 SIMEI ST 1,6.909090909090909,110.0,1988.0,68.62090909090908,487800.0,2018.0,6.636363636363638,1.3463071289999995,103.95337579999999,32.38,55.51999999999999,68.87,41.45,18.73,26.430000000000003,34.37,36.53,22.9,15.319999999999995,409.0,0.0,0.0,4.0,178.0,1.0,415.0,4.0,11.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,44.0,228.0,4467.031518424779,65.09254394077321,11.65386579366777,4521.0,TAMPINES,45.923453241354,83.46135467326172,0.5106596258235477
124 TAMPINES ST 11,4.1,146.8,1986.0,66.993,609200.0,2017.6,7.3,1.3451842890000003,103.94979329999998,36.39999999999999,60.88000000000001,74.04999999999998,45.93,23.050000000000004,26.800000000000004,34.730000000000004,36.88,23.32,14.319999999999995,528.0,0.0,0.0,1.0,140.0,2.0,465.0,5.0,11.0,0.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,88.0,99.0,4150.638652350981,61.95187179661256,19.417094985996567,4539.0,TAMPINES,45.923453241354,83.46135467326172,0.42699293098026486
124 TECK WHYE LANE,6.5,113.5,1989.0,69.105,363750.0,2018.5,7.25,1.38010501,103.74963199999999,42.18,38.58,28.73,36.65,66.75,33.52,26.88,13.38,26.15,45.7,867.0,0.0,0.0,8.0,55.0,3.0,315.0,3.0,9.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,929.0,870.0,3191.85638546702,46.20568520477492,7.479883942999145,1730.0,CHOA CHU KANG,38.237492386353885,61.43536358576746,0.3434881050043276
124 YISHUN ST 11,6.9411764705882355,78.17647058823529,1985.0,66.32411764705884,286058.82352941175,2017.8235294117649,6.470588235294117,1.434708083,103.83153080000002,44.97000000000001,54.29999999999998,52.13,40.92999999999999,62.88,33.67000000000001,40.23,38.42,30.32,40.05,692.0,0.0,0.0,4.0,142.0,1.0,898.0,5.0,9.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,3276.0,3025.0,3702.945653456258,55.809808436407785,10.516144298539674,805.0,YISHUN,40.766577486899415,70.08375596020441,0.5131200113000679
124A BT MERAH VIEW,8.0,109.0,1996.0,77.33333333333333,694333.3333333335,2017.666666666667,9.0,1.284887046,103.8227818,13.48,27.63,34.97,25.88,47.13,9.07,12.35,20.73,10.42,31.68,478.0,0.0,0.0,10.0,193.0,1.0,517.0,5.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,594.0,565.0,6370.030581039755,82.37743274468036,11.381570885264294,9471.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.2175846669022246
124A RIVERVALE DR,5.75,115.0,1999.0,79.7075,400500.0,2018.25,7.5,1.3881330680000001,103.90217609999999,35.43,47.88,65.65,35.78,42.52,26.77,35.98,38.15,24.45,24.03,861.0,0.0,0.0,7.0,97.0,3.0,309.0,5.0,17.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,760.0,781.0,3488.333333333333,43.76829159179509,13.328351298785224,2011.0,SENGKANG,41.178724969218116,67.75428524303348,0.09744165676644075
124B BT MERAH VIEW,11.0,124.0,1996.0,76.25,811962.6666666665,2019.0,6.333333333333332,1.285282206,103.823095,14.35,26.5,35.83,26.75,48.0,9.27,12.550000000000002,20.95,10.62,31.899999999999995,437.0,0.0,0.0,8.0,200.0,1.0,470.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,635.0,600.0,6556.7167224206105,86.00337456122908,8.804154029951064,9471.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.25617105125627576
124B RIVERVALE DR,11.6,90.2,1999.0,80.03399999999998,343000.0,2018.2,4.8,1.38829484,103.90315849999999,36.87,49.32,67.08,37.22,43.95,25.920000000000005,35.15,37.32,23.58,23.18,945.0,0.0,0.0,10.0,169.0,2.0,356.0,5.0,18.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,676.0,721.0,3802.686202686202,47.52926800233399,7.46608233602327,2011.0,SENGKANG,41.178724969218116,67.75428524303348,0.23896177418968675
124C RIVERVALE DR,4.25,90.5,1999.0,80.39750000000002,326750.0,2017.75,5.5,1.388096407,103.9027208,36.53,48.98,66.75,36.88,43.62,26.03,35.25,37.42,23.87,23.45,914.0,0.0,0.0,9.0,129.0,3.0,318.0,6.0,17.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,722.0,758.0,3611.1721611721614,44.91219488881362,14.954734805933779,2011.0,SENGKANG,41.178724969218116,67.75428524303348,0.14048508784494218
125 ALJUNIED RD,9.714285714285714,121.0,1983.0,64.06857142857143,581857.1428571428,2018.428571428572,4.285714285714286,1.323270062,103.88175219999997,13.63,36.12,47.43,26.92000000000001,27.770000000000003,13.519999999999998,23.67,26.22,17.27,24.85,457.0,0.0,0.0,4.0,33.0,0.0,1305.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,37.0,140.0,4808.736717827625,75.06911272603655,12.119733330445907,7763.0,GEYLANG,56.60567349092167,112.03927730253292,0.3330730453293655
125 BEDOK NTH RD,7.3076923076923075,74.38461538461539,1978.0,58.43615384615384,304160.6153846154,2018.5384615384608,6.230769230769233,1.3288432149999996,103.9391237,29.17000000000001,52.29999999999999,65.16999999999999,40.42000000000001,16.03,22.449999999999992,30.980000000000004,33.14999999999999,19.53,16.550000000000004,773.0,0.0,0.0,4.0,83.0,2.0,855.0,5.0,8.0,0.0,0.0,2.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,614.0,631.0,4113.181855169649,70.3731900125665,11.621715808254221,6750.0,BEDOK,51.11977742401701,99.51279256079034,0.3978551973695688
125 BEDOK RESERVOIR RD,8.0,84.0,1987.0,69.03999999999999,379500.0,2017.0,6.5,1.332959934,103.90990479999999,29.58,52.33,66.03,42.73,26.43,19.9,27.82,29.98,16.5,20.83,268.0,0.0,0.0,6.0,131.0,0.0,2299.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,455.0,580.0,4517.857142857143,65.42863301942727,9.34434163506366,6658.0,BEDOK,51.11977742401701,99.51279256079034,0.2956801834927849
125 BISHAN ST 12,7.25,92.5,1987.0,67.625,552500.0,2018.25,7.5,1.34711903,103.85155329999999,21.73,31.38,43.27,17.7,44.52,17.0,21.82,25.55,13.47,30.32,527.0,0.0,0.0,6.0,49.0,2.0,487.0,3.0,12.0,0.0,1.0,0.0,2.0,3.0,8.0,0.0,2.0,0.0,3.0,704.0,745.0,6027.581399980086,89.03532588304934,12.624242626589124,5046.0,BISHAN,60.269202437554405,104.71884134318148,0.6471621402047724
125 BT BATOK CTRL,6.8,149.2,1985.0,65.50800000000001,614877.6,2018.7,4.6,1.351534849,103.74715849999998,38.39999999999999,31.27,11.32,40.14999999999999,69.37,26.42000000000001,18.32,4.28,24.82,44.37,382.0,1.0,0.0,5.0,89.0,1.0,255.0,4.0,8.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,782.0,774.0,4123.793609609611,62.95648105352546,12.999270194675884,4127.0,BUKIT BATOK,45.388244408445615,75.4522795519283,0.5843605677426273
125 BT MERAH VIEW,10.25,113.25,1996.0,77.03999999999998,725500.0,2018.25,6.0,1.284802501,103.8235267,12.67,25.98,34.15,25.07,46.32,9.07,12.35,20.75,10.87,32.13,400.0,0.0,0.0,8.0,167.0,1.0,444.0,5.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,591.0,550.0,6386.359866331693,82.91169636159269,8.893322898125918,9471.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.22327016940380276
125 GEYLANG EAST AVE 1,6.333333333333332,93.88888888888887,1984.0,64.67666666666668,492555.5555555556,2018.0,7.333333333333332,1.317443878,103.88637370000002,16.83,40.7,51.2,25.22,30.42000000000001,13.95,25.180000000000003,27.35,13.730000000000002,22.03,446.0,0.0,0.0,4.0,151.0,5.0,700.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,474.0,495.0,5225.500066640844,80.74925866902755,18.091364076718907,7816.0,GEYLANG,56.60567349092167,112.03927730253292,0.43554060205352757
125 HOUGANG AVE 1,8.375,73.75,1981.0,62.1775,293625.0,2018.0,6.125,1.352409842,103.8864916,29.17000000000001,39.57999999999999,53.18,29.430000000000003,46.07999999999999,22.1,31.15,33.5,16.5,24.930000000000003,846.0,0.0,0.0,4.0,85.0,2.0,807.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,1.0,1219.0,1345.0,3992.224284634187,64.18860957926739,10.606446331609467,3850.0,HOUGANG,41.786204315828854,81.1839872703508,0.5686209624866028
125 KIM TIAN RD,6.2,115.4,1995.0,76.04799999999999,708000.0,2018.2,5.2,1.2830857359999999,103.82865820000002,12.6,23.28,34.62,28.7,46.25,7.75,12.75,21.13,9.43,32.08,350.0,0.0,0.0,3.0,60.0,1.0,411.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,297.0,300.0,6144.34260695943,80.8157311221466,22.449832324061656,9492.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.200965420896013
125 LOR 1 TOA PAYOH,8.0,67.0,1970.0,50.91090909090909,292808.0,2017.6363636363642,6.7272727272727275,1.3383313339999996,103.84573709999997,17.63,29.42000000000001,41.3,13.599999999999996,41.52,17.099999999999998,19.7,21.87,9.93,27.050000000000008,314.0,0.0,0.0,8.0,127.0,2.0,488.0,4.0,8.0,0.0,1.0,0.0,2.0,4.0,8.0,1.0,2.0,1.0,3.0,853.0,734.0,4370.268656716417,85.83329226494006,13.708746502181453,7217.0,TOA PAYOH,56.37677727790368,108.7945572173222,0.5619565540753642
125 MARSILING RISE,6.2,76.6,1985.0,65.617,279900.0,2018.0,6.0,1.4384829230000002,103.77952480000002,54.88000000000001,51.67999999999999,38.17000000000001,50.85000000000001,74.20000000000002,37.42000000000001,33.14999999999999,28.2,30.07999999999999,43.62,870.0,0.0,0.0,5.0,172.0,2.0,553.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,1103.0,1087.0,3845.9060577624864,58.571549847005606,11.788814938274735,575.0,WOODLANDS,38.19691376194177,63.43683209530688,0.807238589917711
125 PASIR RIS ST 11,7.5,112.25,1989.0,69.41666666666664,423666.66666666674,2018.333333333333,6.333333333333332,1.3661843240000004,103.9543247,45.67000000000001,68.72000000000001,79.18000000000002,56.97000000000002,33.10000000000001,31.52999999999999,39.93,42.07999999999999,28.77,16.020000000000003,925.0,0.0,0.0,1.0,291.0,1.0,858.0,3.0,10.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,79.0,338.0,3773.8943783699215,54.36213988184471,9.157082669488195,2480.0,PASIR RIS,43.50398179749715,71.55825353538319,0.3870411674128082
125 PENDING RD,8.0,95.0,1987.0,67.88142857142857,332714.2857142857,2018.428571428572,5.428571428571429,1.3772062330000003,103.77050699999998,38.35,36.71999999999999,33.62,45.67000000000001,62.92000000000001,27.62,23.32,14.97,19.97,39.5,975.0,0.0,0.0,6.0,114.0,3.0,751.0,3.0,8.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,586.0,569.0,3544.389637928373,52.18952129203603,9.129539456292354,3344.0,BUKIT PANJANG,41.18990670299474,70.64784749753744,0.3734006618371317
125 RIVERVALE ST,8.428571428571429,117.85714285714286,1999.0,79.64142857142858,406571.4285714286,2018.2857142857144,5.285714285714286,1.3889703640000002,103.9030448,35.82999999999999,48.28000000000001,66.05,36.18,42.92000000000001,25.62,34.85,37.0,24.87,24.85,899.0,0.0,0.0,10.0,168.0,3.0,394.0,5.0,18.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,640.0,665.0,3452.105470287289,43.3476309767558,5.7938191317869006,2011.0,SENGKANG,41.178724969218116,67.75428524303348,0.08161280459154374
125 SERANGOON NTH AVE 1,9.5,149.875,1986.0,66.52125,671750.0,2018.125,6.375,1.366450633,103.8721108,36.37,49.23,60.72000000000001,38.98,48.47,20.53,28.82,32.32,17.150000000000002,31.15,1549.0,0.0,0.0,4.0,51.0,1.0,799.0,2.0,7.0,0.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,1129.0,1055.0,4481.903516419646,67.36075702866879,7.6213649224742435,3095.0,SERANGOON,48.00287255069534,95.38608760737254,0.40853885610798263
125 TAMPINES ST 11,6.384615384615384,146.84615384615384,1985.0,66.44846153846153,617837.5384615385,2017.8461538461536,7.615384615384616,1.3463142030000002,103.9501253,38.5,62.98000000000001,74.77,48.02999999999999,23.03,26.62,34.550000000000004,36.7,23.180000000000003,14.180000000000005,578.0,0.0,0.0,1.0,29.0,3.0,528.0,5.0,11.0,0.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,152.0,210.0,4208.876980797755,63.338106766632286,13.081458146100776,4519.0,TAMPINES,45.923453241354,83.46135467326172,0.46392187258703804
125 YISHUN ST 11,6.5,74.16666666666667,1984.0,65.43833333333333,270791.66666666674,2018.0,7.083333333333332,1.433950694,103.8304398,45.8,55.13,52.22000000000002,41.77,63.72000000000002,34.57,41.12,39.32,31.32999999999999,41.07999999999999,700.0,0.0,0.0,5.0,81.0,1.0,909.0,4.0,9.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,3143.0,2893.0,3678.4028575073353,56.22430331296725,12.821152872968755,804.0,YISHUN,40.766577486899415,70.08375596020441,0.5272583048925734
126 ALJUNIED RD,11.0,121.0,1983.0,63.93,576500.0,2018.5,6.0,1.323626344,103.8821205,14.82,38.68,49.18,28.1,28.95,13.57,23.62,26.170000000000005,17.2,24.8,409.0,0.0,0.0,3.0,85.0,0.0,1283.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,55.0,191.0,4764.462809917356,74.57224320444372,11.022431173587355,7763.0,GEYLANG,56.60567349092167,112.03927730253292,0.324109718260077
126 ANG MO KIO AVE 3,5.75,72.0,1978.0,58.98,307375.0,2018.25,6.375,1.3716498999999998,103.8436442,28.72,38.12,50.27,24.680000000000003,52.48,20.7,24.75,28.48,17.17,34.15,740.0,0.0,0.0,6.0,236.0,2.0,261.0,3.0,9.0,0.0,2.0,0.0,2.0,4.0,12.0,0.0,2.0,0.0,4.0,1551.0,1438.0,4253.455845111664,72.05931521362696,16.894548189446425,2853.0,ANG MO KIO,48.941092721124754,93.79298471217095,0.5154347222881324
126 BEDOK NTH ST 2,7.7,70.1,1978.0,59.218,304100.0,2017.6,7.2,1.3281683000000002,103.9389179,29.47000000000001,52.60000000000001,66.73,40.72000000000001,16.329999999999995,23.079999999999995,31.57999999999999,33.75,20.12,17.150000000000002,777.0,0.0,0.0,4.0,135.0,2.0,817.0,5.0,8.0,0.0,0.0,2.0,3.0,4.0,8.0,0.0,0.0,0.0,0.0,679.0,692.0,4341.180740435349,73.26818703956741,12.691243969251255,6750.0,BEDOK,51.11977742401701,99.51279256079034,0.4576778188536564
126 BEDOK RESERVOIR RD,2.75,72.875,1987.0,67.70875000000001,308500.0,2018.125,6.125,1.332738708,103.9109119,31.53,51.02,63.32,42.25,28.57,19.55,27.48,29.63,15.930000000000005,20.27,332.0,0.0,0.0,6.0,119.0,0.0,2207.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,388.0,586.0,4270.808655003704,63.047630856428,26.70244489593907,6659.0,BEDOK,51.11977742401701,99.51279256079034,0.24647882341489283
126 BISHAN ST 12,7.571428571428571,94.0,1987.0,67.8457142857143,559714.2857142857,2018.2857142857144,5.571428571428571,1.3462745130000005,103.8520837,21.87,31.92000000000001,44.82999999999999,17.83,44.68,15.519999999999998,21.47,25.2,11.97,28.82,637.0,0.0,0.0,7.0,57.0,2.0,596.0,3.0,12.0,0.0,1.0,0.0,2.0,3.0,9.0,0.0,2.0,0.0,3.0,682.0,697.0,5908.357667472047,87.07274892476258,12.283068954095118,5046.0,BISHAN,60.269202437554405,104.71884134318148,0.6030093190209245
126 BT BATOK CTRL,2.0,69.0,1985.0,65.25,268000.0,2018.5,4.5,1.351923241,103.74672199999999,38.02,30.17,9.83,39.05,68.27,27.17,19.07,5.03,24.62,44.17,446.0,1.0,0.0,5.0,39.0,1.0,320.0,3.0,8.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,801.0,797.0,3882.2787471095226,59.494863563520354,29.747431781760177,4127.0,BUKIT BATOK,45.388244408445615,75.4522795519283,0.4692190881147499
126 BT MERAH VIEW,6.0,136.0,1996.0,76.52666666666666,845666.6666666665,2018.666666666667,6.666666666666668,1.284425405,103.8239092,12.42,20.08,31.22,23.73,46.07,9.58,12.87,21.27,10.93,32.22,374.0,0.0,0.0,3.0,108.0,1.0,426.0,5.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,558.0,513.0,6227.976190476192,81.36400518615521,21.12650408317436,9471.0,BUKIT MERAH,61.931118440609815,155.90058143249632,0.20680001914263646
126 GEYLANG EAST AVE 1,5.0,89.66666666666669,1983.0,63.66666666666666,439333.33333333326,2019.0,4.0,1.317556995,103.8871303,16.22,38.85,50.85,26.52,28.25,14.4,25.320000000000004,27.48,13.87,22.18,513.0,0.0,0.0,3.0,143.0,5.0,615.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,467.0,471.0,4842.678062678063,75.93952238224183,28.311424839557475,7816.0,GEYLANG,56.60567349092167,112.03927730253292,0.3487748867460508
